ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
4128,112,2020-06-20 23:00:00,Correctivo,6219.49,2,Planta Oeste,16,4771,63.74,0.26,28618.0,2020-07,28618.0,Generador,GE,Z300,1650.0,5382
4129,153,2020-06-21 00:00:00,Preventivo,4463.14,17,Planta Sur,12,4193,76.11,2.34,5816.0,2020-06,5816.0,Motor,GE,Z300,131.0,7942
4130,473,2020-06-21 01:00:00,Correctivo,1495.26,32,Planta Este,10,4389,68.36,2.22,54513.0,2020-07,43500.0,Generador,Siemens,Z300,1796.0,5181
4131,72,2020-06-21 02:00:00,Preventivo,8885.34,5,Planta Sur,7,4283,117.63,0.32,81526.0,2020-06,52585.0,Motor,Schneider,Y200,4521.0,1678
4132,264,2020-06-21 03:00:00,Correctivo,7814.66,4,Planta Este,14,4498,53.26,3.26,28776.0,2020-07,22568.5,Compresor,GE,M400,4624.0,4697
4133,468,2020-06-21 04:00:00,Correctivo,7822.84,34,Planta Oeste,10,3955,108.93,1.32,80797.0,2020-06,46416.5,Transformador,Siemens,X100,7938.125,3766
4134,441,2020-06-21 05:00:00,Preventivo,9213.77,16,Planta Sur,10,3146,108.79,3.76,39144.0,2020-05,39144.0,Transformador,ABB,M400,4796.0,9453
4135,277,2020-06-21 06:00:00,Preventivo,195.65,2,Planta Este,16,4317,97.84,4.76,25588.0,2020-06,27365.0,Transformador,Siemens,Z300,1396.0,8560
4136,347,2020-06-21 07:00:00,Preventivo,3419.15,33,Planta Norte,16,3555,114.37,3.75,82303.0,2020-05,82303.0,Transformador,Siemens,X100,4948.0,6720
4137,151,2020-06-21 08:00:00,Correctivo,583.06,5,Planta Oeste,7,4246,92.03,4.01,97790.0,2020-06,97790.0,Motor,ABB,Y200,4152.0,3183
4138,230,2020-06-21 09:00:00,Preventivo,5211.22,7,Planta Sur,6,3985,93.49,2.69,49606.0,2020-06,67242.0,Motor,ABB,Z300,4247.0,1751
4139,391,2020-06-21 10:00:00,Correctivo,3738.44,9,Planta Oeste,11,4284,108.28,2.28,20881.0,2020-06,40161.5,Motor,Schneider,Z300,396.0,5295
4140,495,2020-06-21 11:00:00,Preventivo,4248.97,30,Planta Oeste,8,4398,127.01,3.89,34044.0,2020-07,34044.0,Motor,Schneider,Z300,3933.0,7775
4141,319,2020-06-21 12:00:00,Preventivo,5458.47,26,Planta Norte,10,4208,78.41,4.06,99146.0,2020-06,91444.33333333331,Compresor,ABB,M400,2824.0,4147
4142,274,2020-06-21 13:00:00,Correctivo,1515.51,33,Planta Oeste,12,3861,70.86,3.14,48986.0,2020-06,48986.0,Motor,Schneider,Y200,2600.0,2830
4143,423,2020-06-21 14:00:00,Correctivo,491.72,26,Planta Norte,10,4294,134.05,0.59,85995.0,2020-06,85995.0,Generador,GE,Y200,307.0,7472
4144,355,2020-06-21 15:00:00,Correctivo,4297.87,17,Planta Este,9,4272,130.28,2.23,98281.0,2020-06,83674.0,Motor,ABB,M400,4825.0,2522
4145,124,2020-06-21 16:00:00,Correctivo,8850.87,17,Planta Norte,11,4334,140.81,2.8,87496.0,2020-06,87496.0,Transformador,Schneider,M400,1099.0,8663
4146,491,2020-06-21 17:00:00,Correctivo,3501.89,22,Planta Norte,14,3939,136.85,1.19,3541.0,2020-06,3541.0,Generador,ABB,Y200,-100.0,2499
4147,146,2020-06-21 18:00:00,Preventivo,8950.78,40,Planta Este,12,3441,120.58,4.68,87465.0,2020-05,87465.0,Generador,Siemens,Y200,1825.0,5485
4148,441,2020-06-21 19:00:00,Correctivo,2191.81,42,Planta Oeste,10,3146,108.79,3.76,39144.0,2020-05,39144.0,Transformador,ABB,M400,4796.0,9453
4149,431,2020-06-21 20:00:00,Preventivo,8567.53,21,Planta Oeste,14,4001,117.09,1.89,45766.0,2020-06,45766.0,Transformador,GE,M400,253.0,7764
4150,339,2020-06-21 21:00:00,Correctivo,7007.64,44,Planta Sur,15,4149,144.2,1.55,32680.0,2020-06,52615.25,Generador,Schneider,Z300,694.0,2478
4151,47,2020-06-21 22:00:00,Correctivo,7636.88,6,Planta Sur,7,3880,126.98,4.8,93111.0,2020-06,58380.0,Motor,Siemens,Z300,1883.0,9004
4152,164,2020-06-21 23:00:00,Correctivo,8651.96,6,Planta Norte,8,4205,95.99,3.08,98421.0,2020-06,98421.0,Transformador,Schneider,Y200,3050.0,7955
4153,366,2020-06-22 00:00:00,Preventivo,7846.84,47,Planta Sur,12,4240,65.09,2.39,37985.0,2020-06,38216.0,Compresor,GE,Z300,2678.0,9876
4154,451,2020-06-22 01:00:00,Correctivo,958.52,13,Planta Sur,14,4163,79.91,4.56,21975.0,2020-06,54396.25,Generador,Schneider,X100,1157.0,7516
4155,404,2020-06-22 02:00:00,Correctivo,7815.18,43,Planta Oeste,13,3959,101.01,3.57,58867.0,2020-06,58867.0,Generador,Siemens,M400,2390.0,4658
4156,165,2020-06-22 03:00:00,Preventivo,8585.17,17,Planta Este,9,4109,104.66,4.13,3259.0,2020-06,43308.0,Transformador,Schneider,Z300,1806.0,9335
4157,269,2020-06-22 04:00:00,Correctivo,9424.78,4,Planta Oeste,12,3549,134.88,3.02,66894.0,2020-05,45734.25,Compresor,ABB,Y200,-100.0,3636
4158,438,2020-06-22 05:00:00,Correctivo,1206.84,42,Planta Norte,8,4217,59.54,2.15,93595.0,2020-06,58780.5,Compresor,Schneider,Y200,3378.0,4455
4159,347,2020-06-22 06:00:00,Preventivo,3346.07,10,Planta Norte,16,3555,114.37,3.75,82303.0,2020-05,82303.0,Transformador,Siemens,X100,4948.0,6720
4160,456,2020-06-22 07:00:00,Correctivo,2233.88,20,Planta Norte,9,3734,72.29,3.88,56891.0,2020-06,56891.0,Motor,ABB,Y200,3925.0,5112
4161,220,2020-06-22 08:00:00,Correctivo,8630.67,4,Planta Sur,12,4603,112.4,0.89,59248.0,2020-07,59248.0,Compresor,ABB,Z300,4546.0,2061
4162,487,2020-06-22 09:00:00,Correctivo,4721.98,36,Planta Este,8,3200,118.37,1.47,44116.0,2020-05,44116.0,Motor,Schneider,M400,2185.0,2890
4163,61,2020-06-22 10:00:00,Preventivo,6336.91,37,Planta Oeste,7,4234,102.58,2.69,38690.0,2020-06,64978.75,Compresor,GE,M400,2537.0,1190
4164,248,2020-06-22 11:00:00,Preventivo,551.96,32,Planta Sur,10,4242,79.23,0.39,23008.0,2020-06,52282.5,Motor,Schneider,M400,517.0,2802
4165,347,2020-06-22 12:00:00,Correctivo,1481.03,40,Planta Norte,16,3555,114.37,3.75,82303.0,2020-05,82303.0,Transformador,Siemens,X100,4948.0,6720
4166,154,2020-06-22 13:00:00,Preventivo,2035.44,2,Planta Sur,9,4790,139.59,4.94,43132.0,2020-07,43132.0,Motor,Schneider,Z300,2355.0,6278
4167,29,2020-06-22 14:00:00,Preventivo,399.61,40,Planta Oeste,9,3731,68.37,0.33,1859.0,2020-06,1859.0,Transformador,GE,X100,91.0,7812
4168,423,2020-06-22 15:00:00,Correctivo,2444.04,41,Planta Este,10,4294,134.05,0.59,85995.0,2020-06,85995.0,Generador,GE,Y200,307.0,7472
4169,176,2020-06-22 16:00:00,Preventivo,2073.8,46,Planta Oeste,14,4510,112.16,1.44,86854.0,2020-07,86854.0,Motor,ABB,M400,425.0,9406
4170,54,2020-06-22 17:00:00,Correctivo,2870.02,28,Planta Sur,12,4505,74.5,4.12,83015.0,2020-07,63929.66666666666,Motor,Schneider,M400,4597.0,3659
4171,137,2020-06-22 18:00:00,Preventivo,8011.86,17,Planta Este,11,3946,119.34,2.7,20361.0,2020-06,20361.0,Generador,ABB,M400,4781.0,8772
4172,65,2020-06-22 19:00:00,Preventivo,1564.1,46,Planta Oeste,4,3581,75.61,0.79,10209.0,2020-05,4580.0,Compresor,Schneider,M400,1315.0,7135
4173,220,2020-06-22 20:00:00,Preventivo,4679.61,12,Planta Este,12,4603,112.4,0.89,59248.0,2020-07,59248.0,Compresor,ABB,Z300,4546.0,2061
4174,55,2020-06-22 21:00:00,Preventivo,3042.24,4,Planta Oeste,9,4274,67.91,4.43,27176.0,2020-06,14741.0,Transformador,ABB,X100,1005.0,3476
4175,174,2020-06-22 22:00:00,Preventivo,6763.44,41,Planta Oeste,6,4146,53.72,1.53,69156.0,2020-06,64759.142857142855,Motor,GE,M400,3161.0,6536
4176,276,2020-06-22 23:00:00,Preventivo,2726.62,9,Planta Este,12,4059,143.88,4.92,50913.0,2020-06,59189.8,Compresor,Siemens,Y200,263.0,4425
4177,351,2020-06-23 00:00:00,Preventivo,4300.56,16,Planta Sur,12,4237,62.17,0.96,85841.0,2020-06,85841.0,Generador,Siemens,X100,4387.0,665
4178,191,2020-06-23 01:00:00,Correctivo,4831.62,5,Planta Norte,12,4113,59.07,0.97,27654.0,2020-06,33210.0,Compresor,ABB,X100,1915.0,6573
4179,293,2020-06-23 02:00:00,Preventivo,6314.2,36,Planta Norte,8,4020,115.67,1.36,27780.0,2020-06,21922.5,Generador,GE,X100,865.0,6478
4180,365,2020-06-23 03:00:00,Preventivo,5283.13,10,Planta Oeste,7,4235,81.29,3.26,78461.0,2020-06,43028.333333333336,Transformador,Schneider,Z300,3039.0,1487
4181,210,2020-06-23 04:00:00,Preventivo,5490.13,35,Planta Norte,4,3632,132.79,2.06,89472.0,2020-05,89472.0,Generador,Schneider,M400,3899.0,1499
4182,165,2020-06-23 05:00:00,Correctivo,3261.05,9,Planta Norte,9,4225,96.64,0.21,9132.0,2020-06,43308.0,Transformador,Schneider,Z300,1806.0,9335
4183,260,2020-06-23 06:00:00,Correctivo,9875.73,32,Planta Sur,7,3596,72.69,0.44,1314.0,2020-05,41024.5,Generador,ABB,X100,453.0,1909
4184,375,2020-06-23 07:00:00,Correctivo,7551.08,1,Planta Norte,13,4243,62.43,0.7,81148.0,2020-06,55258.25,Compresor,Siemens,M400,4748.0,4649
4185,64,2020-06-23 08:00:00,Preventivo,8033.93,16,Planta Norte,9,3720,127.74,0.24,92727.0,2020-06,92727.0,Generador,Schneider,Y200,1018.0,7884
4186,8,2020-06-23 09:00:00,Preventivo,2950.87,28,Planta Oeste,10,2570,77.37,4.09,88645.0,2020-04,88645.0,Motor,ABB,X100,3607.0,3554
4187,412,2020-06-23 10:00:00,Preventivo,8771.64,12,Planta Norte,10,4588,130.35,1.42,80996.0,2020-07,64714.5,Transformador,Siemens,Y200,7938.125,1947
4188,394,2020-06-23 11:00:00,Preventivo,101.51,41,Planta Norte,8,4369,146.33,3.73,7541.0,2020-07,36749.0,Generador,Schneider,Z300,3111.0,6653
4189,160,2020-06-23 12:00:00,Preventivo,5739.98,19,Planta Sur,13,4459,138.78,0.87,98558.0,2020-07,72334.0,Motor,GE,Z300,2945.0,3638
4190,98,2020-06-23 13:00:00,Preventivo,8087.03,26,Planta Oeste,15,4310,90.93,2.5,76487.0,2020-06,74542.5,Generador,ABB,Y200,1702.0,8433
4191,173,2020-06-23 14:00:00,Preventivo,6104.82,24,Planta Este,9,4102,137.66,3.15,20215.0,2020-06,14112.333333333334,Transformador,ABB,Z300,1711.0,9571
4192,359,2020-06-23 15:00:00,Correctivo,2580.22,14,Planta Este,11,4854,70.77,3.35,86852.0,2020-07,52605.5,Generador,Siemens,Y200,1294.0,7995
4193,495,2020-06-23 16:00:00,Preventivo,7925.82,16,Planta Este,8,4398,127.01,3.89,34044.0,2020-07,34044.0,Motor,Schneider,Z300,3933.0,7775
4194,31,2020-06-23 17:00:00,Correctivo,1639.16,16,Planta Oeste,9,4445,57.98,4.42,77151.0,2020-07,40299.333333333336,Generador,Schneider,M400,3148.0,4496
4195,39,2020-06-23 18:00:00,Correctivo,3946.63,12,Planta Sur,7,4446,74.46,4.27,84879.0,2020-07,55202.5,Generador,GE,Z300,478.0,8144
4196,213,2020-06-23 19:00:00,Correctivo,2332.77,43,Planta Sur,9,4269,63.91,2.85,97344.0,2020-06,97344.0,Generador,GE,Z300,623.0,800
4197,318,2020-06-23 20:00:00,Correctivo,2643.13,8,Planta Sur,13,3974,95.39,2.15,29281.0,2020-06,29281.0,Motor,ABB,Z300,1780.0,8351
4198,423,2020-06-23 21:00:00,Preventivo,5674.75,35,Planta Este,10,4294,134.05,0.59,85995.0,2020-06,85995.0,Generador,GE,Y200,307.0,7472
4199,175,2020-06-23 22:00:00,Preventivo,9673.84,19,Planta Oeste,10,3963,122.25,4.78,43258.0,2020-06,43258.0,Motor,GE,Z300,3261.0,3846
4200,38,2020-06-23 23:00:00,Preventivo,5328.42,9,Planta Este,5,4026,51.86,2.65,3276.0,2020-06,11335.0,Motor,Schneider,X100,7938.125,3190
4201,277,2020-06-24 00:00:00,Preventivo,8214.82,19,Planta Oeste,16,4317,97.84,4.76,25588.0,2020-06,27365.0,Transformador,Siemens,Z300,1396.0,8560
4202,236,2020-06-24 01:00:00,Preventivo,8137.26,47,Planta Este,15,4151,144.26,4.64,95305.0,2020-06,86893.5,Transformador,GE,Y200,100.0,7685
4203,399,2020-06-24 02:00:00,Correctivo,6404.66,35,Planta Norte,6,3570,87.79,2.57,67058.0,2020-05,63928.333333333336,Transformador,Siemens,M400,1708.0,1141
4204,39,2020-06-24 03:00:00,Correctivo,7251.09,42,Planta Norte,7,4446,74.46,4.27,84879.0,2020-07,55202.5,Generador,GE,Z300,478.0,8144
4205,460,2020-06-24 04:00:00,Correctivo,6416.86,19,Planta Este,7,4070,83.61,4.48,58954.0,2020-06,58954.0,Motor,ABB,Z300,1743.0,6195
4206,147,2020-06-24 05:00:00,Preventivo,718.27,8,Planta Norte,7,4040,138.76,4.44,48831.0,2020-06,48831.0,Transformador,Schneider,Z300,4868.0,9440
4207,466,2020-06-24 06:00:00,Correctivo,3366.05,34,Planta Oeste,12,4539,88.53,2.98,45763.0,2020-07,45763.0,Generador,Siemens,M400,1164.0,3592
4208,350,2020-06-24 07:00:00,Correctivo,2176.35,20,Planta Este,12,4420,86.68,2.28,45651.0,2020-07,62124.0,Transformador,Schneider,X100,968.0,2098
4209,271,2020-06-24 08:00:00,Correctivo,392.76,15,Planta Oeste,18,4282,92.91,0.3,93936.0,2020-06,69434.0,Motor,GE,Y200,1102.0,9400
4210,467,2020-06-24 09:00:00,Correctivo,683.1,12,Planta Sur,13,4259,104.54,0.15,13164.0,2020-06,16380.333333333334,Compresor,GE,X100,-100.0,5794
4211,467,2020-06-24 10:00:00,Preventivo,4890.18,3,Planta Oeste,13,4259,104.54,0.15,13164.0,2020-06,16380.333333333334,Compresor,GE,X100,-100.0,5794
4212,269,2020-06-24 11:00:00,Correctivo,9356.88,5,Planta Oeste,12,3549,134.88,3.02,66894.0,2020-05,45734.25,Compresor,ABB,Y200,-100.0,3636
4213,51,2020-06-24 12:00:00,Preventivo,5929.18,25,Planta Sur,10,3879,115.58,0.63,53735.0,2020-06,53735.0,Generador,GE,X100,2157.0,3183
4214,445,2020-06-24 13:00:00,Preventivo,4156.58,17,Planta Oeste,12,4442,90.7,3.63,80159.0,2020-07,80159.0,Transformador,ABB,Y200,2069.0,3105
4215,188,2020-06-24 14:00:00,Preventivo,4105.25,4,Planta Norte,11,4463,118.16,0.3,50828.0,2020-07,51776.0,Motor,ABB,X100,2331.0,9958
4216,268,2020-06-24 15:00:00,Correctivo,9838.74,23,Planta Sur,10,4453,91.13,1.81,54210.0,2020-07,54757.333333333336,Motor,Schneider,X100,1586.0,1606
4217,138,2020-06-24 16:00:00,Preventivo,7100.16,17,Planta Sur,6,4275,57.83,1.24,4096.0,2020-06,34458.0,Compresor,ABB,Y200,1149.0,2920
4218,369,2020-06-24 17:00:00,Correctivo,4451.59,35,Planta Oeste,14,4200,61.71,2.11,57064.0,2020-06,33630.5,Compresor,Schneider,Y200,1671.0,8525
4219,47,2020-06-24 18:00:00,Correctivo,5986.45,3,Planta Este,7,3880,126.98,4.8,93111.0,2020-06,58380.0,Motor,Siemens,Z300,1883.0,9004
4220,397,2020-06-24 19:00:00,Correctivo,7314.67,37,Planta Sur,8,4443,124.05,4.94,82408.0,2020-07,82408.0,Compresor,Siemens,Z300,2707.0,5146
4221,216,2020-06-24 20:00:00,Correctivo,1447.82,20,Planta Norte,12,4392,67.16,1.24,31014.0,2020-07,31014.0,Transformador,Schneider,Y200,2232.0,2417
4222,430,2020-06-24 21:00:00,Correctivo,4090.24,47,Planta Oeste,11,3947,132.01,3.18,48936.0,2020-06,34455.5,Compresor,Siemens,Z300,3902.0,9335
4223,182,2020-06-24 22:00:00,Preventivo,305.88,6,Planta Este,11,4115,78.23,1.48,29751.0,2020-06,29751.0,Motor,GE,M400,3762.0,5428
4224,28,2020-06-24 23:00:00,Correctivo,5613.04,29,Planta Este,15,4131,51.02,3.87,43333.0,2020-06,41570.5,Compresor,GE,X100,4722.0,9660
4225,341,2020-06-25 00:00:00,Correctivo,2838.61,3,Planta Este,13,4335,64.87,2.83,27043.0,2020-06,48735.0,Motor,ABB,Z300,260.0,7954
4226,103,2020-06-25 01:00:00,Preventivo,4755.88,6,Planta Sur,10,4167,137.66,4.2,1927.0,2020-06,1927.0,Motor,Siemens,Y200,1631.0,1616
4227,232,2020-06-25 02:00:00,Correctivo,3275.12,7,Planta Norte,14,4220,97.64,0.58,87535.0,2020-06,63427.333333333336,Compresor,Siemens,Z300,2576.0,5610
4228,409,2020-06-25 03:00:00,Preventivo,175.1,25,Planta Oeste,7,3934,76.66,3.07,76505.0,2020-06,76505.0,Compresor,Siemens,Y200,1251.0,7645
4229,338,2020-06-25 04:00:00,Preventivo,1425.54,34,Planta Sur,14,4170,70.13,3.66,57081.0,2020-06,57081.0,Generador,Siemens,M400,2532.0,7947
4230,71,2020-06-25 05:00:00,Preventivo,9105.94,13,Planta Norte,12,4215,53.04,4.91,47218.0,2020-06,63827.0,Transformador,ABB,X100,2617.0,8191
4231,305,2020-06-25 06:00:00,Preventivo,1682.7,29,Planta Sur,10,3870,127.99,1.01,30868.0,2020-06,55372.0,Transformador,ABB,Y200,3088.0,6845
4232,394,2020-06-25 07:00:00,Correctivo,7388.66,31,Planta Sur,8,4369,146.33,3.73,7541.0,2020-07,36749.0,Generador,Schneider,Z300,3111.0,6653
4233,132,2020-06-25 08:00:00,Preventivo,4544.72,10,Planta Este,9,4072,87.22,3.89,4660.0,2020-06,4257.5,Motor,ABB,X100,4940.0,2463
4234,324,2020-06-25 09:00:00,Preventivo,4744.71,12,Planta Este,8,4120,89.55,1.35,72018.0,2020-06,74576.33333333333,Generador,ABB,M400,2102.0,1681
4235,310,2020-06-25 10:00:00,Preventivo,5832.65,13,Planta Norte,16,4358,139.36,2.51,80561.0,2020-06,56410.0,Transformador,GE,Z300,4980.0,6407
4236,432,2020-06-25 11:00:00,Preventivo,6536.08,22,Planta Oeste,12,3988,63.8,3.78,83693.0,2020-06,75659.5,Generador,ABB,Z300,2986.0,7395
4237,439,2020-06-25 12:00:00,Preventivo,1986.62,40,Planta Norte,8,4290,73.76,2.93,97456.0,2020-06,71282.0,Motor,ABB,X100,4447.0,2041
4238,337,2020-06-25 13:00:00,Preventivo,7246.5,38,Planta Este,9,4395,145.02,0.3,45109.0,2020-07,51639.0,Transformador,ABB,Z300,2109.0,8902
4239,258,2020-06-25 14:00:00,Correctivo,9706.2,41,Planta Norte,12,4852,119.74,0.91,88340.0,2020-07,88340.0,Compresor,Schneider,Y200,7938.125,3712
4240,314,2020-06-25 15:00:00,Correctivo,6197.61,33,Planta Sur,11,4194,120.76,2.98,97451.0,2020-06,97451.0,Transformador,GE,Y200,3653.0,8467
4241,258,2020-06-25 16:00:00,Preventivo,4376.07,38,Planta Este,12,4852,119.74,0.91,88340.0,2020-07,88340.0,Compresor,Schneider,Y200,7938.125,3712
4242,388,2020-06-25 17:00:00,Preventivo,2375.51,24,Planta Oeste,7,4659,75.01,4.05,75908.0,2020-07,75908.0,Compresor,Schneider,Z300,3973.0,5667
4243,478,2020-06-25 18:00:00,Correctivo,7427.82,38,Planta Este,7,4423,84.86,4.47,27213.0,2020-07,27213.0,Motor,Schneider,Y200,1706.0,7017
4244,138,2020-06-25 19:00:00,Preventivo,676.22,19,Planta Sur,6,4275,57.83,1.24,4096.0,2020-06,34458.0,Compresor,ABB,Y200,1149.0,2920
4245,278,2020-06-25 20:00:00,Correctivo,2583.14,27,Planta Norte,15,4116,81.23,1.59,86456.0,2020-06,86456.0,Transformador,Siemens,M400,3807.0,3178
4246,83,2020-06-25 21:00:00,Correctivo,8301.79,19,Planta Sur,13,4169,118.33,0.55,12207.0,2020-06,29036.5,Compresor,Schneider,Z300,506.0,9555
4247,326,2020-06-25 22:00:00,Preventivo,4832.91,4,Planta Este,9,4060,114.22,2.63,42758.0,2020-06,42758.0,Compresor,ABB,Z300,1337.0,5831
4248,193,2020-06-25 23:00:00,Preventivo,6685.83,46,Planta Este,10,4376,201.495,1.88,2313.0,2020-07,28919.5,Motor,ABB,Y200,1083.0,2944
4249,70,2020-06-26 00:00:00,Preventivo,8950.96,29,Planta Norte,9,4134,146.02,4.77,42034.0,2020-06,42034.0,Compresor,Schneider,Z300,4078.0,4324
4250,474,2020-06-26 01:00:00,Correctivo,2054.57,27,Planta Norte,13,4042,56.48,0.89,31119.0,2020-06,65471.0,Transformador,GE,Y200,4404.0,3405
4251,310,2020-06-26 02:00:00,Correctivo,724.62,30,Planta Sur,16,4358,139.36,2.51,80561.0,2020-06,56410.0,Transformador,GE,Z300,4980.0,6407
4252,142,2020-06-26 03:00:00,Correctivo,7126.18,21,Planta Norte,10,4071,52.5,1.66,12375.0,2020-06,31807.4,Compresor,GE,Y200,1652.0,8840
4253,354,2020-06-26 04:00:00,Correctivo,2067.16,39,Planta Oeste,15,4610,69.91,4.4,32426.0,2020-07,53813.5,Generador,Siemens,Y200,4129.0,2344
4254,165,2020-06-26 05:00:00,Preventivo,8778.3,39,Planta Oeste,9,4225,96.64,0.21,9132.0,2020-06,43308.0,Transformador,Schneider,Z300,1806.0,9335
4255,404,2020-06-26 06:00:00,Correctivo,378.09,17,Planta Norte,13,3959,101.01,3.57,58867.0,2020-06,58867.0,Generador,Siemens,M400,2390.0,4658
4256,305,2020-06-26 07:00:00,Preventivo,3223.0,37,Planta Norte,10,3870,127.99,1.01,30868.0,2020-06,55372.0,Transformador,ABB,Y200,3088.0,6845
4257,21,2020-06-26 08:00:00,Correctivo,4557.81,8,Planta Sur,13,4297,104.53,0.31,54071.0,2020-06,50493.5,Transformador,ABB,M400,755.0,2921
4258,32,2020-06-26 09:00:00,Preventivo,4800.1,15,Planta Oeste,6,4404,112.77,3.44,76851.0,2020-07,88009.25,Generador,Siemens,M400,3436.0,7039
4259,331,2020-06-26 10:00:00,Preventivo,8954.48,16,Planta Norte,12,3933,51.05,3.13,47603.0,2020-06,40212.66666666666,Motor,ABB,Z300,227.0,7274
4260,110,2020-06-26 11:00:00,Preventivo,5273.94,18,Planta Sur,8,4221,51.66,3.4,6922.0,2020-06,14052.0,Transformador,Siemens,X100,2838.0,5809
4261,186,2020-06-26 12:00:00,Correctivo,2547.37,35,Planta Norte,6,4366,98.38,3.79,60305.0,2020-06,53647.75,Motor,Schneider,Z300,4267.0,4383
4262,119,2020-06-26 13:00:00,Correctivo,3108.19,47,Planta Este,8,4196,78.99,3.77,17070.0,2020-06,29475.0,Generador,ABB,M400,2780.0,4535
4263,233,2020-06-26 14:00:00,Preventivo,8769.14,32,Planta Norte,15,4580,99.58,1.09,34201.0,2020-07,34201.0,Transformador,ABB,Z300,3373.0,4580
4264,316,2020-06-26 15:00:00,Correctivo,8822.94,41,Planta Norte,9,5560,88.98,1.02,58240.0,2020-08,58240.0,Motor,ABB,M400,3897.0,7338
4265,357,2020-06-26 16:00:00,Preventivo,1410.42,37,Planta Norte,4,4172,149.68,0.61,46434.0,2020-06,46434.0,Motor,Siemens,X100,1895.0,4108
4266,193,2020-06-26 17:00:00,Correctivo,5215.23,4,Planta Este,10,4376,201.495,1.88,2313.0,2020-07,28919.5,Motor,ABB,Y200,1083.0,2944
4267,309,2020-06-26 18:00:00,Correctivo,7510.39,21,Planta Sur,9,4309,135.71,0.72,64999.0,2020-06,61586.0,Generador,ABB,X100,194.0,4061
4268,241,2020-06-26 19:00:00,Preventivo,3038.48,35,Planta Sur,9,5003,59.86,0.41,42467.0,2020-07,42467.0,Compresor,GE,Z300,621.0,3529
4269,59,2020-06-26 20:00:00,Preventivo,6526.74,11,Planta Sur,5,4253,107.73,3.49,94553.0,2020-06,58979.0,Compresor,Schneider,Z300,2725.0,7002
4270,366,2020-06-26 21:00:00,Preventivo,2985.4,14,Planta Este,12,4240,65.09,2.39,37985.0,2020-06,38216.0,Compresor,GE,Z300,2678.0,9876
4271,160,2020-06-26 22:00:00,Correctivo,6232.56,36,Planta Sur,13,4459,138.78,0.87,98558.0,2020-07,72334.0,Motor,GE,Z300,2945.0,3638
4272,481,2020-06-26 23:00:00,Preventivo,2808.71,3,Planta Este,7,4076,81.02,1.44,52819.0,2020-06,29955.5,Transformador,ABB,M400,1924.0,1963
4273,42,2020-06-27 00:00:00,Correctivo,6538.02,23,Planta Oeste,11,4594,112.79,1.37,37864.0,2020-07,67389.25,Generador,GE,M400,625.0,7863
4274,485,2020-06-27 01:00:00,Correctivo,739.6,7,Planta Norte,13,4038,103.22,2.52,75423.0,2020-06,75423.0,Motor,ABB,M400,4074.0,7154
4275,493,2020-06-27 02:00:00,Preventivo,2492.42,35,Planta Sur,10,4130,99.74,2.17,8661.0,2020-06,8900.0,Generador,Siemens,X100,953.0,3630
4276,452,2020-06-27 03:00:00,Preventivo,9797.42,28,Planta Sur,14,4154,118.74,2.69,94881.0,2020-06,94881.0,Compresor,Siemens,Z300,4203.0,6829
4277,94,2020-06-27 04:00:00,Preventivo,1656.95,5,Planta Norte,16,3749,109.3,3.32,34484.0,2020-06,34484.0,Transformador,ABB,Z300,2727.0,6994
4278,424,2020-06-27 05:00:00,Preventivo,2341.09,6,Planta Sur,11,4427,74.43,4.12,97598.0,2020-07,57535.0,Motor,GE,Y200,1380.0,4385
4279,52,2020-06-27 06:00:00,Preventivo,9020.4,4,Planta Norte,8,4250,97.53,1.9,89203.0,2020-06,54381.25,Generador,ABB,Z300,1144.0,6556
4280,369,2020-06-27 07:00:00,Correctivo,3451.71,6,Planta Oeste,14,4340,141.05,4.37,10197.0,2020-06,33630.5,Compresor,Schneider,Y200,1671.0,8525
4281,284,2020-06-27 08:00:00,Correctivo,2275.56,13,Planta Sur,8,4819,147.67,0.67,68726.0,2020-07,41281.5,Generador,ABB,X100,1333.0,6304
4282,349,2020-06-27 09:00:00,Correctivo,1085.97,44,Planta Sur,10,4298,73.46,3.06,49549.0,2020-06,61675.0,Compresor,ABB,Z300,1328.0,7713
4283,434,2020-06-27 10:00:00,Correctivo,9843.16,6,Planta Oeste,13,4502,61.54,2.43,26632.0,2020-07,64789.5,Motor,Schneider,Y200,503.0,9649
4284,462,2020-06-27 11:00:00,Correctivo,2520.35,3,Planta Sur,9,3729,116.52,4.56,38032.0,2020-06,38032.0,Compresor,Schneider,Y200,4806.0,3952
4285,242,2020-06-27 12:00:00,Preventivo,5366.67,36,Planta Sur,4,4094,79.12,0.32,48051.0,2020-06,48716.25,Transformador,Siemens,Z300,1958.0,9066
4286,320,2020-06-27 13:00:00,Preventivo,4750.17,13,Planta Oeste,9,4074,51.61,3.12,9877.0,2020-06,9877.0,Transformador,Siemens,X100,2864.0,6610
4287,149,2020-06-27 14:00:00,Correctivo,9087.55,38,Planta Sur,11,4413,144.23,2.35,61925.0,2020-07,72238.66666666667,Generador,GE,Z300,4220.0,684
