ID_Equipo,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision,Año_O,Mes_O,Día_O,Horas_Desde_Preventivo
30,0,463.34,24,10,52.72,4.59,36572.0,6,34493.666666666664,1,248.0,865,2020,7,19,1235.0
298,1,4021.07,27,9,62.59,4.4,91490.0,6,80116.66666666667,3,1881.0,4891,2020,7,20,4891.0
333,0,729.58,21,12,133.44,4.34,63343.0,6,63343.0,0,3400.0,2557,2020,7,20,4890.0
353,0,8380.3,47,13,113.23,1.99,85807.0,6,85807.0,1,2152.0,6467,2020,7,20,4889.0
385,1,1164.69,15,20,74.31,4.27,37928.0,6,26323.33333333333,2,4547.0,1070,2020,7,20,1070.0
116,1,345.0,7,9,134.64,1.6,80176.0,6,80176.0,1,731.0,3490,2020,7,20,3490.0
470,0,6812.39,13,10,85.73,2.88,45264.0,6,42445.0,2,2570.0,6128,2020,7,20,3489.0
228,0,796.7,28,13,125.47,1.14,7602.0,7,7602.0,0,2569.0,5766,2020,7,20,3488.0
112,0,7671.19,17,16,63.74,0.26,28618.0,6,28618.0,1,1650.0,5382,2020,7,20,3487.0
335,1,8622.08,47,9,122.08,1.9,7088.0,6,7088.0,1,4762.0,7944,2020,7,20,7944.0
326,0,9381.44,47,9,66.54,2.66,56991.0,6,56991.0,0,1337.0,5831,2020,7,20,7943.0
356,1,5154.78,42,7,94.4,1.05,87417.0,6,62467.66666666666,2,843.0,2684,2020,7,20,2684.0
414,1,8785.53,18,7,143.29,0.3,21581.0,6,21581.0,2,1220.0,6441,2020,7,20,6441.0
354,0,5270.3,14,15,118.77,3.32,75201.0,6,53813.5,1,4129.0,2344,2020,7,20,6440.0
405,1,2308.37,44,8,116.29,3.94,65094.0,7,59602.333333333336,3,2907.0,9839,2020,7,20,9839.0
207,1,2420.51,37,12,128.88,3.5,45699.0,7,56834.25,2,182.0,904,2020,7,20,904.0
42,0,1712.72,30,11,69.38,1.71,76641.0,6,67389.25,1,625.0,7863,2020,7,20,903.0
150,0,9110.39,31,19,94.09,3.45,92312.0,6,92312.0,0,1769.0,5484,2020,7,20,902.0
459,1,4908.3,43,10,73.4,2.78,73452.0,5,50619.0,0,3352.0,7649,2020,7,20,7649.0
207,0,4290.2,36,12,128.88,3.5,45699.0,7,56834.25,2,182.0,904,2020,7,20,7648.0
491,0,9918.03,41,14,114.9,0.97,40968.0,6,39512.0,1,-100.0,2499,2020,7,20,7647.0
34,1,8568.39,33,11,59.52,1.69,8427.0,6,33082.0,0,4056.0,6465,2020,7,20,6465.0
410,1,6018.89,35,12,109.8,1.13,76497.0,6,76497.0,0,4265.0,5663,2020,7,20,5663.0
292,1,8980.65,29,8,76.11,0.87,90335.0,6,62929.0,3,3230.0,8494,2020,7,20,8494.0
383,1,4231.75,20,12,124.05,3.3,22477.0,6,22477.0,1,1885.0,5439,2020,7,20,5439.0
125,0,4309.29,13,14,137.2,4.6,41783.0,6,41783.0,3,2077.0,547,2020,7,21,5438.0
166,0,1506.79,17,8,144.85,4.2,97668.0,6,74822.0,3,275.0,7358,2020,7,21,5437.0
240,0,3942.22,15,13,62.04,4.61,97236.0,6,66447.66666666667,0,194.0,1302,2020,7,21,5436.0
284,0,8447.77,46,8,147.67,0.67,68726.0,6,41281.5,1,1333.0,6304,2020,7,21,5435.0
117,0,7701.73,44,6,53.16,4.83,500.0,6,21726.5,2,2068.0,1824,2020,7,21,5434.0
418,0,3191.82,20,6,148.91,0.63,35161.0,6,35161.0,0,2766.0,1383,2020,7,21,5433.0
27,1,3687.94,37,9,98.51,4.23,16455.0,5,16455.0,0,314.0,6739,2020,7,21,6739.0
416,0,7631.67,8,13,82.01,0.53,52860.0,6,52860.0,1,1900.0,9643,2020,7,21,6738.0
415,0,6071.69,24,11,105.15,1.09,23598.0,7,30789.0,2,2000.0,7703,2020,7,21,6737.0
444,1,9562.51,27,6,82.57,2.61,99896.0,7,99896.0,0,7938.125,6451,2020,7,21,6451.0
22,1,1820.28,18,9,98.55,4.77,28188.0,6,28188.0,2,1180.0,4134,2020,7,21,4134.0
55,0,4765.88,5,9,71.75,2.75,73443.0,6,39210.5,3,1005.0,3476,2020,7,21,4133.0
309,1,8025.71,12,9,99.92,1.73,45801.0,7,45801.0,1,194.0,4061,2020,7,21,4061.0
226,1,7190.54,26,11,140.38,4.95,19058.0,6,19058.0,0,605.0,3503,2020,7,21,3503.0
127,1,6567.51,30,8,143.88,1.86,2908.0,6,41449.5,0,1957.0,3472,2020,7,21,3472.0
10,0,8690.93,21,9,75.75,2.43,38046.0,6,40274.5,2,465.0,9859,2020,7,21,3471.0
311,0,5229.11,38,10,82.77,3.25,38779.0,5,65329.0,1,3549.0,9211,2020,7,21,3470.0
308,0,9674.19,22,12,99.65,0.81,75923.0,6,75923.0,2,2184.0,8003,2020,7,21,3469.0
61,1,4053.5,13,7,201.495,3.29,41984.0,6,54229.333333333336,0,2537.0,1190,2020,7,21,1190.0
229,1,4124.73,36,7,60.95,1.7,51649.0,6,70783.33333333333,1,3905.0,4079,2020,7,21,4079.0
8,0,1363.53,2,10,82.72,0.66,8472.0,9,31094.5,2,3607.0,3554,2020,7,21,4078.0
167,0,1086.71,45,10,59.37,2.96,68318.0,7,42727.0,3,-100.0,9737,2020,7,21,4077.0
427,0,6939.09,43,12,71.26,4.16,24654.0,5,24654.0,2,1549.0,8111,2020,7,21,4076.0
35,1,2105.41,34,12,131.03,2.89,32429.0,6,43852.2,2,2005.0,7168,2020,7,21,7168.0
471,1,1503.35,14,4,110.82,0.4,77212.0,6,77212.0,3,-100.0,4985,2020,7,22,4985.0
412,1,8321.1,24,10,81.71,4.9,48433.0,6,64714.5,3,7938.125,1947,2020,7,22,1947.0
479,0,3561.67,35,9,114.59,4.23,89606.0,6,68745.0,1,2723.0,5136,2020,7,22,1946.0
264,0,7400.2,3,14,80.24,1.9,16361.0,6,22568.5,0,4624.0,4697,2020,7,22,1945.0
466,1,4014.6,28,12,88.53,2.98,45763.0,6,45763.0,1,1164.0,3592,2020,7,22,3592.0
310,0,7763.4,43,16,69.21,0.1,13230.0,6,26884.75,3,4980.0,6407,2020,7,22,3591.0
493,1,317.84,27,10,88.88,1.29,82099.0,6,65820.0,1,953.0,3630,2020,7,22,3630.0
94,0,4818.37,7,16,117.21,2.37,32525.0,6,51284.333333333336,3,2727.0,6994,2020,7,22,3629.0
394,0,915.52,19,8,121.39,3.71,65957.0,6,36749.0,1,3111.0,6653,2020,7,22,3628.0
483,1,2409.98,27,10,77.18,4.73,42611.0,6,42611.0,0,3598.0,8062,2020,7,22,8062.0
451,1,6614.33,29,14,69.32,1.13,85322.0,6,85322.0,1,1157.0,7516,2020,7,22,7516.0
386,0,5936.58,20,11,55.03,2.21,29210.0,6,30063.25,1,4192.0,9303,2020,7,22,7515.0
268,0,8640.45,23,10,54.99,4.3,30836.0,6,54757.333333333336,2,1586.0,1606,2020,7,22,7514.0
2,0,1963.86,26,14,124.62,1.52,79925.0,7,84110.66666666667,3,75.0,7390,2020,7,22,7513.0
469,1,6230.42,4,8,98.76,0.98,67378.0,5,51474.5,0,998.0,692,2020,7,22,692.0
224,1,4494.8,35,12,71.43,2.71,92641.0,6,67340.0,0,3513.0,8895,2020,7,22,8895.0
121,1,9172.55,40,10,81.26,4.58,46688.0,6,45777.5,3,589.0,8199,2020,7,22,8199.0
157,0,2011.99,30,15,124.6,2.82,48365.0,6,27300.0,2,4523.0,3637,2020,7,22,8198.0
454,0,8996.44,47,12,118.64,3.32,28663.0,6,54877.5,3,1961.0,2754,2020,7,22,8197.0
360,1,6169.92,8,11,117.18,1.27,83390.0,6,83390.0,0,4932.0,2023,2020,7,22,2023.0
29,0,5476.93,35,9,111.77,4.14,53953.0,7,53251.5,3,91.0,7812,2020,7,22,2022.0
276,0,2804.11,27,12,134.8,2.66,17173.0,6,24068.0,0,263.0,4425,2020,7,22,2021.0
362,0,8890.91,25,8,103.84,2.36,70457.0,6,70457.0,3,4333.0,3246,2020,7,22,2020.0
26,0,6078.15,23,8,138.07,2.77,43377.0,6,43377.0,1,7938.125,3605,2020,7,22,2019.0
15,0,4529.28,44,6,78.67,1.23,16756.0,6,18149.0,1,825.0,7850,2020,7,23,2018.0
54,0,516.67,2,12,69.11,2.7,21055.0,6,63929.66666666666,2,4597.0,3659,2020,7,23,2017.0
24,1,7021.06,14,12,58.86,1.74,67669.0,6,67372.33333333333,3,4482.0,6699,2020,7,23,6699.0
94,1,7714.69,34,16,117.21,2.37,32525.0,6,51284.333333333336,3,2727.0,6994,2020,7,23,6994.0
332,0,3928.99,31,4,135.16,1.95,56876.0,6,56876.0,2,3977.0,6321,2020,7,23,6993.0
322,1,918.94,41,4,70.84,4.37,91129.0,6,66249.5,3,650.0,9074,2020,7,23,9074.0
291,0,3583.21,17,12,94.32,3.99,63413.0,6,58575.0,0,685.0,940,2020,7,23,9073.0
311,1,7605.09,20,10,82.77,3.25,38779.0,5,65329.0,1,3549.0,9211,2020,7,23,9211.0
278,0,6676.27,37,15,71.25,3.39,62474.0,6,62474.0,3,3807.0,3178,2020,7,23,9210.0
347,1,8407.14,38,16,75.48,1.18,54743.0,6,54743.0,3,4948.0,6720,2020,7,23,6720.0
82,0,5457.64,44,12,132.43,1.3,36200.0,7,36200.0,1,3786.0,9495,2020,7,23,6719.0
477,0,4402.87,43,9,53.35,0.51,31730.0,6,58524.0,1,2625.0,4602,2020,7,23,6718.0
387,0,3343.2,38,11,122.95,0.17,32229.0,6,41366.0,0,1909.0,3043,2020,7,23,6717.0
22,0,9089.31,16,9,98.55,4.77,28188.0,6,28188.0,2,1180.0,4134,2020,7,23,6716.0
121,0,6438.84,27,10,81.26,4.58,46688.0,6,45777.5,3,589.0,8199,2020,7,23,6715.0
241,1,9558.98,42,9,59.86,0.41,42467.0,6,42467.0,0,621.0,3529,2020,7,23,3529.0
50,1,5349.68,41,9,93.72,0.9,41990.0,7,41990.0,3,2222.0,3864,2020,7,23,3864.0
386,0,7982.9,36,11,55.03,2.21,29210.0,6,30063.25,1,4192.0,9303,2020,7,23,3863.0
471,1,4120.28,24,4,110.82,0.4,77212.0,6,77212.0,3,-100.0,4985,2020,7,23,4985.0
73,0,8690.6,32,9,149.03,4.08,59828.0,7,43509.5,2,4456.0,8828,2020,7,23,4984.0
343,1,7221.14,18,13,81.4,3.46,25220.0,6,25220.0,2,711.0,7136,2020,7,23,7136.0
170,1,7054.47,38,11,69.17,1.68,87901.0,7,53799.0,2,3776.0,1173,2020,7,23,1173.0
327,0,6801.09,30,9,77.03,1.47,80745.0,6,50234.0,2,3480.0,4455,2020,7,23,1172.0
404,0,1486.54,10,13,66.12,1.55,61368.0,6,61368.0,1,2390.0,4658,2020,7,23,1171.0
445,0,3644.24,4,12,145.07,3.5,36976.0,7,36976.0,3,2069.0,3105,2020,7,24,1170.0
293,0,8055.34,19,8,124.76,0.31,87858.0,6,83908.0,1,865.0,6478,2020,7,24,1169.0
93,0,8292.02,19,10,61.46,1.76,76792.0,6,64941.5,1,4624.0,1108,2020,7,24,1168.0
499,1,2047.42,10,6,60.82,0.86,30178.0,6,30178.0,2,3155.0,932,2020,7,24,932.0
258,0,5541.36,19,12,119.74,0.91,88340.0,6,88340.0,0,7938.125,3712,2020,7,24,931.0
479,1,4016.83,35,9,114.59,4.23,89606.0,6,68745.0,1,2723.0,5136,2020,7,24,5136.0
72,0,6107.81,3,7,71.15,4.52,45918.0,6,45918.0,2,4521.0,1678,2020,7,24,5135.0
168,1,8074.43,1,14,60.88,2.53,87686.0,6,87686.0,2,766.0,5668,2020,7,24,5668.0
57,0,1901.26,20,7,142.5,3.06,6215.0,7,38208.0,3,4585.0,6931,2020,7,24,5667.0
376,0,7466.03,4,7,100.97,1.93,62659.0,7,67363.0,3,899.0,3355,2020,7,24,5666.0
442,0,876.9,13,8,86.2,3.9,64425.0,6,71927.0,3,4802.0,1402,2020,7,24,5665.0
76,0,5348.83,42,11,70.86,2.02,65028.0,6,68166.66666666667,0,3453.0,1807,2020,7,24,5664.0
26,1,6721.26,39,8,138.07,2.77,43377.0,6,43377.0,1,7938.125,3605,2020,7,24,3605.0
122,1,4321.98,20,9,61.33,4.56,655.0,7,40074.0,3,7938.125,1474,2020,7,24,1474.0
192,0,333.08,10,7,112.18,3.2,49449.0,7,49449.0,2,4782.0,2449,2020,7,24,1473.0
348,1,893.35,16,10,70.54,0.14,6409.0,6,32931.0,2,1460.0,5716,2020,7,24,5716.0
2,0,624.63,8,14,124.62,1.52,79925.0,7,84110.66666666667,3,75.0,7390,2020,7,24,5715.0
258,1,1229.88,4,12,119.74,0.91,88340.0,6,88340.0,0,7938.125,3712,2020,7,24,3712.0
411,1,1209.59,45,12,93.7,1.9,7323.0,7,24119.5,3,613.0,3036,2020,7,24,3036.0
283,1,1852.9,40,8,113.3,4.24,75364.0,7,68549.0,1,2647.0,7909,2020,7,24,7909.0
464,1,9361.18,5,12,110.6,1.18,82270.0,5,82270.0,1,4412.0,1491,2020,7,24,1491.0
467,0,2019.49,7,13,116.5,4.73,99119.0,6,99119.0,0,-100.0,5794,2020,7,24,1490.0
98,0,2939.0,1,15,86.86,3.09,70035.0,6,70035.0,1,1702.0,8433,2020,7,24,1489.0
101,0,3058.56,23,14,76.61,3.98,79669.0,6,79669.0,3,326.0,7398,2020,7,24,1488.0
27,0,945.56,25,9,98.51,4.23,16455.0,5,16455.0,0,314.0,6739,2020,7,25,1487.0
242,1,1257.91,12,4,131.74,1.12,71386.0,6,71386.0,3,1958.0,9066,2020,7,25,9066.0
396,0,2107.45,32,10,82.22,0.43,52897.0,6,71632.0,0,4845.0,1617,2020,7,25,9065.0
273,1,4111.49,22,9,101.02,4.49,11206.0,6,35503.666666666664,2,3607.0,6085,2020,7,25,6085.0
356,1,244.82,16,7,131.36,4.05,46997.0,6,62467.66666666666,2,843.0,2684,2020,7,25,2684.0
109,0,4306.39,35,13,81.93,1.61,12073.0,6,49241.0,2,2315.0,3170,2020,7,25,2683.0
49,1,2460.01,29,14,101.82,0.68,1592.0,5,23669.25,1,269.0,7647,2020,7,25,7647.0
381,1,4628.6,41,9,97.33,0.99,74457.0,6,74457.0,3,2004.0,4024,2020,7,25,4024.0
43,1,8323.86,4,10,72.08,4.94,7526.0,6,26156.5,2,780.0,5264,2020,7,25,5264.0
342,1,9633.74,14,13,98.2,1.6,32173.0,7,24495.5,2,4223.0,1741,2020,7,25,1741.0
30,1,5412.83,24,10,52.72,4.59,36572.0,6,34493.666666666664,1,248.0,865,2020,7,25,865.0
358,1,6737.46,5,6,145.22,1.04,24490.0,6,41180.333333333336,1,2462.0,8466,2020,7,25,8466.0
435,0,4243.81,9,6,112.62,0.58,59884.0,6,59884.0,1,1804.0,3875,2020,7,25,8465.0
412,1,946.19,28,10,81.71,4.9,48433.0,6,64714.5,3,7938.125,1947,2020,7,25,1947.0
474,0,9752.57,39,13,149.43,3.19,86697.0,7,34956.666666666664,3,4404.0,3405,2020,7,25,1946.0
420,0,2902.23,41,16,117.64,3.81,6831.0,6,6831.0,1,1536.0,1999,2020,7,25,1945.0
151,1,7318.34,4,7,70.09,4.72,89423.0,6,91428.5,2,4152.0,3183,2020,7,25,3183.0
490,1,7227.16,26,18,66.07,0.18,24216.0,6,24216.0,3,3247.0,6735,2020,7,25,6735.0
68,0,575.07,28,9,65.06,1.39,31740.0,6,39214.5,3,3445.0,5390,2020,7,25,6734.0
382,0,2724.68,32,8,63.89,2.1,52306.0,6,73737.5,2,1965.0,1235,2020,7,25,6733.0
461,0,1631.03,38,9,146.92,2.29,96172.0,7,85438.66666666667,1,1058.0,9116,2020,7,25,6732.0
320,0,3714.95,3,9,51.61,3.12,9877.0,5,9877.0,3,2864.0,6610,2020,7,25,6731.0
248,0,1124.02,18,10,55.16,1.2,78206.0,6,71038.75,2,517.0,2802,2020,7,25,6730.0
250,0,3008.99,38,8,108.29,2.67,32816.0,7,32816.0,2,4517.0,7069,2020,7,25,6729.0
268,1,9344.1,27,10,54.99,4.3,30836.0,6,54757.333333333336,2,1586.0,1606,2020,7,26,1606.0
1,0,4908.29,41,8,70.1,4.41,97100.0,6,60708.5,0,3429.0,7725,2020,7,26,1605.0
149,1,1091.29,2,11,131.09,0.96,92065.0,6,72238.66666666667,1,4220.0,684,2020,7,26,684.0
260,1,6737.49,23,7,79.22,3.09,52085.0,7,34363.0,1,453.0,1909,2020,7,26,1909.0
166,1,6883.67,5,8,104.47,0.21,50533.0,7,47431.5,3,275.0,7358,2020,7,26,7358.0
455,0,8269.28,19,13,131.52,0.49,34947.0,6,34947.0,0,378.0,6547,2020,7,26,7357.0
175,1,2323.39,11,10,134.06,4.61,63389.0,6,48784.333333333336,2,3261.0,3846,2020,7,26,3846.0
50,1,8128.88,3,9,93.72,0.9,41990.0,7,41990.0,3,2222.0,3864,2020,7,26,3864.0
383,1,6598.49,29,12,62.27,4.68,58745.0,7,46815.0,1,1885.0,5439,2020,7,26,5439.0
157,1,3250.86,6,15,124.6,2.82,48365.0,6,27300.0,2,4523.0,3637,2020,7,26,3637.0
75,1,981.93,47,9,113.99,1.39,14048.0,7,14048.0,3,1129.0,6842,2020,7,26,6842.0
314,1,8628.26,26,11,97.4,1.8,86223.0,6,77807.0,3,3653.0,8467,2020,7,26,8467.0
325,1,6422.11,29,12,101.89,1.91,44861.0,7,48976.5,3,3158.0,3100,2020,7,26,3100.0
248,1,9328.12,33,10,55.16,1.2,78206.0,6,71038.75,2,517.0,2802,2020,7,26,2802.0
303,1,6194.76,42,9,89.06,2.45,1201.0,7,1201.0,0,3407.0,5079,2020,7,26,5079.0
339,0,9204.51,30,15,136.32,2.82,41882.0,6,41882.0,1,694.0,2478,2020,7,26,5078.0
128,1,2718.61,45,7,81.48,4.11,6869.0,6,6869.0,2,3461.0,7529,2020,7,26,7529.0
22,0,1989.9,5,9,98.55,4.77,28188.0,6,28188.0,2,1180.0,4134,2020,7,26,7528.0
391,1,5345.95,26,11,141.73,0.55,17643.0,7,37314.5,2,396.0,5295,2020,7,26,5295.0
15,1,5157.07,25,6,78.67,1.23,16756.0,6,18149.0,1,825.0,7850,2020,7,26,7850.0
167,0,5277.79,31,10,59.37,2.96,68318.0,7,42727.0,3,-100.0,9737,2020,7,26,7849.0
499,0,7767.65,42,6,60.82,0.86,30178.0,6,30178.0,2,3155.0,932,2020,7,26,7848.0
211,1,621.0,28,7,52.33,4.84,82216.0,6,82216.0,0,1232.0,9397,2020,7,26,9397.0
391,1,5690.71,37,11,141.73,0.55,17643.0,7,37314.5,2,396.0,5295,2020,7,26,5295.0
358,0,5962.86,38,6,127.55,4.87,3240.0,6,41180.333333333336,1,2462.0,8466,2020,7,27,5294.0
236,1,3295.22,34,15,141.29,0.15,66090.0,7,66691.0,3,100.0,7685,2020,7,27,7685.0
268,0,7878.87,46,10,54.99,4.3,30836.0,6,54757.333333333336,2,1586.0,1606,2020,7,27,7684.0
231,1,9117.57,44,9,66.97,3.69,79565.0,6,62727.5,2,4749.0,6273,2020,7,27,6273.0
238,1,7751.29,36,9,121.45,0.75,27068.0,7,41103.5,1,1250.0,6496,2020,7,27,6496.0
400,0,2085.64,25,10,85.48,3.11,83810.0,7,85732.5,3,1198.0,4381,2020,7,27,6495.0
45,1,5711.25,4,10,135.96,2.37,40916.0,7,36527.0,0,7938.125,7340,2020,7,27,7340.0
351,1,2820.16,24,12,78.08,4.46,28028.0,6,60500.0,1,4387.0,665,2020,7,27,665.0
197,0,697.74,28,14,57.34,3.37,84838.0,7,86391.5,0,281.0,4236,2020,7,27,664.0
77,1,4995.8,41,9,60.05,2.73,58542.0,6,62441.0,2,2395.0,2555,2020,7,27,2555.0
359,1,6558.22,22,11,66.8,4.76,18359.0,6,52605.5,1,1294.0,7995,2020,7,27,7995.0
63,1,5003.59,1,13,73.75,4.59,52666.0,6,52666.0,1,3138.0,6390,2020,7,27,6390.0
479,1,951.67,27,9,114.59,4.23,89606.0,6,68745.0,1,2723.0,5136,2020,7,27,5136.0
112,0,475.35,26,16,63.74,0.26,28618.0,6,28618.0,1,1650.0,5382,2020,7,27,5135.0
184,1,3189.79,39,4,63.18,2.96,32379.0,6,20658.5,0,132.0,5634,2020,7,27,5634.0
18,1,605.65,37,11,149.33,1.44,93560.0,7,93560.0,3,4246.0,4516,2020,7,27,4516.0
415,0,510.32,25,11,105.15,1.09,23598.0,7,30789.0,2,2000.0,7703,2020,7,27,4515.0
370,0,435.31,33,12,115.98,0.73,42396.0,7,42396.0,3,-100.0,917,2020,7,27,4514.0
382,0,511.59,32,8,63.89,2.1,52306.0,6,73737.5,2,1965.0,1235,2020,7,27,4513.0
464,0,6591.81,22,12,110.6,1.18,82270.0,5,82270.0,1,4412.0,1491,2020,7,27,4512.0
382,1,9205.85,15,8,63.89,2.1,52306.0,6,73737.5,2,1965.0,1235,2020,7,27,1235.0
139,0,8914.56,6,7,73.21,1.78,39762.0,6,26184.5,0,2683.0,2185,2020,7,27,1234.0
231,1,9063.64,44,9,66.97,3.69,79565.0,6,62727.5,2,4749.0,6273,2020,7,27,6273.0
154,0,9486.0,20,9,139.59,4.94,43132.0,6,43132.0,2,2355.0,6278,2020,7,27,6272.0
432,1,584.51,3,12,109.82,2.48,41814.0,6,52260.0,1,2986.0,7395,2020,7,28,7395.0
278,0,7649.24,31,15,71.25,3.39,62474.0,6,62474.0,3,3807.0,3178,2020,7,28,7394.0
314,1,150.14,21,11,140.84,4.66,80092.0,6,77807.0,3,3653.0,8467,2020,7,28,8467.0
408,1,6176.45,24,11,120.03,4.86,53647.0,6,31531.5,2,7938.125,9680,2020,7,28,9680.0
242,1,2508.61,17,4,131.74,1.12,71386.0,6,71386.0,3,1958.0,9066,2020,7,28,9066.0
150,1,7802.62,45,19,94.09,3.45,92312.0,6,92312.0,0,1769.0,5484,2020,7,28,5484.0
96,1,2597.41,45,13,113.1,1.41,58634.0,6,61577.0,3,4004.0,1119,2020,7,28,1119.0
262,0,6568.01,35,7,96.92,2.91,73386.0,6,61655.5,0,4966.0,7411,2020,7,28,1118.0
365,0,7513.0,25,7,95.9,1.31,30503.0,6,30503.0,3,3039.0,1487,2020,7,28,1117.0
62,1,2920.26,34,9,110.77,4.47,81569.0,7,81569.0,1,4615.0,695,2020,7,28,695.0
264,0,4227.31,19,14,143.05,2.76,1238.0,7,30578.5,0,4624.0,4697,2020,7,28,694.0
391,1,782.18,9,11,141.73,0.55,17643.0,7,37314.5,2,396.0,5295,2020,7,28,5295.0
307,0,8877.86,21,13,59.38,3.98,77122.0,7,76081.5,2,1584.0,4722,2020,7,28,5294.0
326,1,8226.83,46,9,66.54,2.66,56991.0,6,56991.0,0,1337.0,5831,2020,7,28,5831.0
214,1,4333.12,28,11,79.58,4.34,60310.0,7,50913.5,3,2729.0,2209,2020,7,28,2209.0
350,0,2529.79,42,12,52.49,0.31,78597.0,6,62124.0,3,968.0,2098,2020,7,28,2208.0
155,0,6653.59,38,11,53.36,0.97,50515.0,6,51414.0,2,1652.0,3195,2020,7,28,2207.0
322,1,4347.26,9,4,70.84,4.37,91129.0,6,66249.5,3,650.0,9074,2020,7,28,9074.0
348,0,7264.06,29,10,70.54,0.14,6409.0,6,32931.0,2,1460.0,5716,2020,7,28,9073.0
110,0,4668.5,20,8,114.41,1.89,74565.0,6,74565.0,3,2838.0,5809,2020,7,28,9072.0
383,0,5657.91,27,12,62.27,4.68,58745.0,7,46815.0,1,1885.0,5439,2020,7,28,9071.0
458,1,2324.24,19,15,97.03,1.82,98230.0,7,92517.5,2,1324.0,6036,2020,7,28,6036.0
105,0,2276.52,46,11,64.04,1.8,91782.0,6,89733.5,3,4003.0,5004,2020,7,28,6035.0
482,1,1747.88,21,13,79.6,1.31,5585.0,6,15498.666666666666,3,855.0,3689,2020,7,28,3689.0
296,1,9351.01,10,8,130.29,1.66,46798.0,7,48142.66666666666,0,1192.0,6299,2020,7,29,6299.0
486,1,4061.69,17,14,62.18,1.33,48239.0,6,48239.0,3,1106.0,1460,2020,7,29,1460.0
222,0,1800.04,32,13,143.79,3.51,94868.0,7,91274.0,2,4932.0,8281,2020,7,29,1459.0
108,0,8415.96,10,8,103.33,4.91,26133.0,6,26133.0,3,791.0,2011,2020,7,29,1458.0
44,0,5813.19,23,9,105.48,4.09,53417.0,6,53417.0,1,3083.0,7857,2020,7,29,1457.0
284,0,6317.85,23,8,53.33,4.64,13837.0,6,41281.5,1,1333.0,6304,2020,7,29,1456.0
143,1,1138.34,10,11,124.67,1.37,53666.0,6,62378.0,2,3856.0,2642,2020,7,29,2642.0
481,0,8423.89,1,7,140.29,3.65,25030.0,6,25030.0,3,1924.0,1963,2020,7,29,2641.0
41,0,9322.45,22,10,76.36,3.09,59598.0,6,33009.333333333336,3,1117.0,9988,2020,7,29,2640.0
247,1,7298.21,29,11,96.72,2.53,12589.0,6,8170.0,2,2601.0,8640,2020,7,29,8640.0
233,1,9228.65,36,15,139.34,4.56,69110.0,7,69110.0,3,3373.0,4580,2020,7,29,4580.0
321,1,6293.55,17,11,121.64,3.17,6172.0,6,45405.66666666666,0,-100.0,5055,2020,7,29,5055.0
121,0,8034.08,11,10,81.26,4.58,46688.0,6,45777.5,3,589.0,8199,2020,7,29,5054.0
373,0,2662.24,36,15,93.87,2.77,85434.0,6,68579.66666666667,0,2074.0,6712,2020,7,29,5053.0
487,1,7103.98,21,8,103.92,1.83,24478.0,7,24478.0,2,2185.0,2890,2020,7,29,2890.0
281,1,9435.84,17,10,141.87,4.83,72063.0,6,85647.0,1,529.0,7127,2020,7,29,7127.0
222,0,7389.54,46,13,143.79,3.51,94868.0,7,91274.0,2,4932.0,8281,2020,7,29,7125.0
496,0,2338.48,9,8,70.86,4.95,93153.0,7,55751.25,3,544.0,3331,2020,7,29,7124.0
74,0,8329.45,5,9,121.81,2.67,11069.0,6,57672.833333333336,2,4409.0,1633,2020,7,29,7123.0
16,0,4846.86,7,11,92.68,2.78,77510.0,6,77510.0,1,1884.0,6904,2020,7,29,7122.0
157,0,1823.32,28,15,83.96,2.96,17277.0,7,17277.0,2,4523.0,3637,2020,7,29,7121.0
117,1,752.45,4,6,57.93,2.54,72825.0,7,72825.0,2,2068.0,1824,2020,7,29,1824.0
405,0,7952.28,25,8,116.29,3.94,65094.0,7,59602.333333333336,3,2907.0,9839,2020,7,29,1823.0
332,1,6878.06,9,4,135.16,1.95,56876.0,6,56876.0,2,3977.0,6321,2020,7,30,6321.0
237,0,8146.03,41,12,117.4,1.64,58856.0,6,48877.5,3,3479.0,3874,2020,7,30,6320.0
62,1,2558.25,29,9,110.77,4.47,81569.0,7,81569.0,1,4615.0,695,2020,7,30,695.0
366,1,5398.4,22,12,61.4,4.53,65291.0,7,40490.5,0,2678.0,9876,2020,7,30,9876.0
452,0,4986.86,2,14,109.0,1.65,36913.0,7,36913.0,0,4203.0,6829,2020,7,30,9875.0
346,0,1361.22,23,10,132.36,0.63,8338.0,6,8338.0,3,2072.0,1423,2020,7,30,9874.0
437,0,1659.57,37,10,55.01,2.65,95220.0,6,95220.0,1,4432.0,2863,2020,7,30,9873.0
105,1,6421.11,19,11,64.04,1.8,91782.0,6,89733.5,3,4003.0,5004,2020,7,30,5004.0
343,0,6805.87,40,13,81.4,3.46,25220.0,6,25220.0,2,711.0,7136,2020,7,30,5003.0
231,0,8316.31,33,9,97.59,2.88,8831.0,6,62727.5,2,4749.0,6273,2020,7,30,5002.0
116,0,7315.43,27,9,134.64,1.6,80176.0,6,80176.0,1,731.0,3490,2020,7,30,5001.0
